"identifier","setSpec","id","repository"
"oai:edshare.soton.ac.uk:9664","74797065733D7265736F75726365","59798","16"
"oai:edshare.soton.ac.uk:9670","6469766973696F6E733D756F732D66616337:756F732D6670","59799","16"
"oai:edshare.soton.ac.uk:9670","74797065733D7265736F75726365","59800","16"
"oai:edshare.soton.ac.uk:9671","6469766973696F6E733D756F732D66616337:756F732D6670","59801","16"
"oai:edshare.soton.ac.uk:9671","74797065733D7265736F75726365","59802","16"
"oai:edshare.soton.ac.uk:9674","6469766973696F6E733D756F732D66616332:756F732D6668","59803","16"
"oai:edshare.soton.ac.uk:9674","74797065733D7265736F75726365","59804","16"
"oai:edshare.soton.ac.uk:9681","6469766973696F6E733D756F732D66616337:756F732D6670","59805","16"
"oai:edshare.soton.ac.uk:9681","74797065733D7265736F75726365","59806","16"
"oai:edshare.soton.ac.uk:9682","6469766973696F6E733D756F732D66616337:756F732D6670","59807","16"
"oai:edshare.soton.ac.uk:9682","74797065733D7265736F75726365","59808","16"
"oai:edshare.soton.ac.uk:9683","6469766973696F6E733D756F732D66616337:756F732D6670","59809","16"
"oai:edshare.soton.ac.uk:9683","74797065733D7265736F75726365","59810","16"
"oai:edshare.soton.ac.uk:9685","6469766973696F6E733D756F732D706B:756F732D6B78","59811","16"
"oai:edshare.soton.ac.uk:9685","74797065733D7265736F75726365","59812","16"
"oai:edshare.soton.ac.uk:9687","6469766973696F6E733D756F732D66616337:756F732D6670","59813","16"
"oai:edshare.soton.ac.uk:9687","74797065733D7265736F75726365","59814","16"
"oai:edshare.soton.ac.uk:9698","6469766973696F6E733D756F732D66616337:756F732D6670","59815","16"
"oai:edshare.soton.ac.uk:9698","74797065733D7265736F75726365","59816","16"
"oai:edshare.soton.ac.uk:9713","6469766973696F6E733D756F732D66616337:756F732D6670","59817","16"
"oai:edshare.soton.ac.uk:9713","74797065733D7265736F75726365","59818","16"
"oai:edshare.soton.ac.uk:9715","6469766973696F6E733D756F732D66616337:756F732D6670","59819","16"
"oai:edshare.soton.ac.uk:9715","74797065733D7265736F75726365","59820","16"
"oai:edshare.soton.ac.uk:9717","6469766973696F6E733D756F732D66616332:756F732D6668","59821","16"
"oai:edshare.soton.ac.uk:9717","74797065733D7265736F75726365","59822","16"
"oai:edshare.soton.ac.uk:9722","6469766973696F6E733D756F732D706B:756F732D6A66","59823","16"
"oai:edshare.soton.ac.uk:9722","74797065733D7265736F75726365","59824","16"
"oai:edshare.soton.ac.uk:9723","6469766973696F6E733D756F732D706B:756F732D6A66","59825","16"
"oai:edshare.soton.ac.uk:9723","74797065733D7265736F75726365","59826","16"
"oai:edshare.soton.ac.uk:9724","6469766973696F6E733D756F732D66616332:756F732D6668","59827","16"
"oai:edshare.soton.ac.uk:9724","74797065733D7265736F75726365","59828","16"
"oai:edshare.soton.ac.uk:9725","6469766973696F6E733D756F732D66616332:756F732D6668","59829","16"
"oai:edshare.soton.ac.uk:9725","74797065733D636F6C6C656374696F6E","59830","16"
"oai:edshare.soton.ac.uk:9727","6469766973696F6E733D756F732D66616337:756F732D6670","59831","16"
"oai:edshare.soton.ac.uk:9727","74797065733D7265736F75726365","59832","16"
"oai:edshare.soton.ac.uk:9733","6469766973696F6E733D756F732D66616337:756F732D6670","59833","16"
"oai:edshare.soton.ac.uk:9733","74797065733D7265736F75726365","59834","16"
"oai:edshare.soton.ac.uk:9736","6469766973696F6E733D756F732D66616337:756F732D6670","59835","16"
"oai:edshare.soton.ac.uk:9736","74797065733D7265736F75726365","59836","16"
"oai:edshare.soton.ac.uk:9739","6469766973696F6E733D756F732D706B:756F732D6A66","59837","16"
"oai:edshare.soton.ac.uk:9739","74797065733D7265736F75726365","59838","16"
"oai:edshare.soton.ac.uk:9740","6469766973696F6E733D756F732D66616337:756F732D6670","59839","16"
"oai:edshare.soton.ac.uk:9740","74797065733D7265736F75726365","59840","16"
"oai:edshare.soton.ac.uk:9751","6469766973696F6E733D756F732D66616337:756F732D6670","59841","16"
"oai:edshare.soton.ac.uk:9751","74797065733D7265736F75726365","59842","16"
"oai:edshare.soton.ac.uk:9752","6469766973696F6E733D756F732D66616337:756F732D6670","59843","16"
"oai:edshare.soton.ac.uk:9752","74797065733D7265736F75726365","59844","16"
"oai:edshare.soton.ac.uk:9753","6469766973696F6E733D756F732D706B:756F732D6B78","59845","16"
"oai:edshare.soton.ac.uk:9753","74797065733D7265736F75726365","59846","16"
"oai:edshare.soton.ac.uk:9755","6469766973696F6E733D756F732D66616337:756F732D6670","59847","16"
"oai:edshare.soton.ac.uk:9755","74797065733D7265736F75726365","59848","16"
"oai:edshare.soton.ac.uk:9762","74797065733D7265736F75726365","59849","16"
"oai:edshare.soton.ac.uk:9768","6469766973696F6E733D756F732D66616337:756F732D6670","59850","16"
"oai:edshare.soton.ac.uk:9768","74797065733D7265736F75726365","59851","16"
"oai:edshare.soton.ac.uk:9779","6469766973696F6E733D756F732D66616337:756F732D6670","59852","16"
"oai:edshare.soton.ac.uk:9779","74797065733D7265736F75726365","59853","16"
"oai:edshare.soton.ac.uk:9784","6469766973696F6E733D756F732D66616337:756F732D6670","59854","16"
"oai:edshare.soton.ac.uk:9784","74797065733D7265736F75726365","59855","16"
"oai:edshare.soton.ac.uk:9786","6469766973696F6E733D756F732D66616337:756F732D6670","59856","16"
"oai:edshare.soton.ac.uk:9786","74797065733D7265736F75726365","59857","16"
"oai:edshare.soton.ac.uk:9790","6469766973696F6E733D756F732D66616332:756F732D6668","59858","16"
"oai:edshare.soton.ac.uk:9790","74797065733D7265736F75726365","59859","16"
"oai:edshare.soton.ac.uk:9791","6469766973696F6E733D756F732D66616332:756F732D6668","59860","16"
"oai:edshare.soton.ac.uk:9791","74797065733D7265736F75726365","59861","16"
"oai:edshare.soton.ac.uk:9792","6469766973696F6E733D756F732D66616332:756F732D6668","59862","16"
"oai:edshare.soton.ac.uk:9792","74797065733D7265736F75726365","59863","16"
"oai:edshare.soton.ac.uk:9793","6469766973696F6E733D756F732D66616332:756F732D6668","59864","16"
"oai:edshare.soton.ac.uk:9793","74797065733D7265736F75726365","59865","16"
"oai:edshare.soton.ac.uk:9794","6469766973696F6E733D756F732D66616332:756F732D6668","59866","16"
"oai:edshare.soton.ac.uk:9794","74797065733D7265736F75726365","59867","16"
"oai:edshare.soton.ac.uk:9795","6469766973696F6E733D756F732D66616332:756F732D6668","59868","16"
"oai:edshare.soton.ac.uk:9795","74797065733D7265736F75726365","59869","16"
"oai:edshare.soton.ac.uk:9800","6469766973696F6E733D756F732D706B:756F732D6A66","59870","16"
"oai:edshare.soton.ac.uk:9800","74797065733D7265736F75726365","59871","16"
"oai:edshare.soton.ac.uk:9808","6469766973696F6E733D756F732D66616337:756F732D6670","59872","16"
"oai:edshare.soton.ac.uk:9808","74797065733D7265736F75726365","59873","16"
"oai:edshare.soton.ac.uk:9812","6469766973696F6E733D756F732D66616337:756F732D6670","59874","16"
"oai:edshare.soton.ac.uk:9812","74797065733D7265736F75726365","59875","16"
"oai:edshare.soton.ac.uk:9840","6469766973696F6E733D756F732D66616337:756F732D6670","59876","16"
"oai:edshare.soton.ac.uk:9840","74797065733D7265736F75726365","59877","16"
"oai:edshare.soton.ac.uk:9861","6469766973696F6E733D756F732D66616337:756F732D6670","59878","16"
"oai:edshare.soton.ac.uk:9861","74797065733D7265736F75726365","59879","16"
"oai:edshare.soton.ac.uk:9869","6469766973696F6E733D756F732D66616337:756F732D6670","59880","16"
"oai:edshare.soton.ac.uk:9869","74797065733D7265736F75726365","59881","16"
"oai:edshare.soton.ac.uk:9894","6469766973696F6E733D756F732D66616337:756F732D6670","59882","16"
"oai:edshare.soton.ac.uk:9894","74797065733D7265736F75726365","59883","16"
"oai:edshare.soton.ac.uk:9898","6469766973696F6E733D756F732D66616332:756F732D6668","59884","16"
"oai:edshare.soton.ac.uk:9898","74797065733D7265736F75726365","59885","16"
"oai:edshare.soton.ac.uk:9899","6469766973696F6E733D756F732D706B:756F732D6B78","59886","16"
"oai:edshare.soton.ac.uk:9899","74797065733D7265736F75726365","59887","16"
"oai:edshare.soton.ac.uk:9911","6469766973696F6E733D756F732D66616337:756F732D6670","59888","16"
"oai:edshare.soton.ac.uk:9911","74797065733D7265736F75726365","59889","16"
"oai:edshare.soton.ac.uk:9913","6469766973696F6E733D756F732D706B:756F732D6A66","59890","16"
"oai:edshare.soton.ac.uk:9913","74797065733D7265736F75726365","59891","16"
"oai:edshare.soton.ac.uk:9916","6469766973696F6E733D756F732D66616337:756F732D6670","59892","16"
"oai:edshare.soton.ac.uk:9916","74797065733D7265736F75726365","59893","16"
"oai:edshare.soton.ac.uk:9917","6469766973696F6E733D756F732D66616337:756F732D6670","59894","16"
"oai:edshare.soton.ac.uk:9917","74797065733D7265736F75726365","59895","16"
"oai:edshare.soton.ac.uk:9918","6469766973696F6E733D756F732D66616337:756F732D6670","59896","16"
"oai:edshare.soton.ac.uk:9918","74797065733D7265736F75726365","59897","16"
"oai:edshare.soton.ac.uk:9919","6469766973696F6E733D756F732D66616337:756F732D6670","59898","16"
"oai:edshare.soton.ac.uk:9919","74797065733D7265736F75726365","59899","16"
"oai:edshare.soton.ac.uk:9933","6469766973696F6E733D756F732D66616337:756F732D6670","59900","16"
"oai:edshare.soton.ac.uk:9933","74797065733D7265736F75726365","59901","16"
"oai:edshare.soton.ac.uk:9934","6469766973696F6E733D756F732D66616337:756F732D6670","59902","16"
"oai:edshare.soton.ac.uk:9934","74797065733D7265736F75726365","59903","16"
"oai:edshare.soton.ac.uk:9936","6469766973696F6E733D756F732D66616337:756F732D6670","59904","16"
"oai:edshare.soton.ac.uk:9936","74797065733D7265736F75726365","59905","16"
"oai:edshare.soton.ac.uk:9937","6469766973696F6E733D756F732D66616337:756F732D6670","59906","16"
"oai:edshare.soton.ac.uk:9937","74797065733D7265736F75726365","59907","16"
"oai:edshare.soton.ac.uk:9938","6469766973696F6E733D756F732D66616337:756F732D6670","59908","16"
"oai:edshare.soton.ac.uk:9938","74797065733D7265736F75726365","59909","16"
"oai:edshare.soton.ac.uk:9939","6469766973696F6E733D756F732D66616337:756F732D6670","59910","16"
"oai:edshare.soton.ac.uk:9939","74797065733D7265736F75726365","59911","16"
"oai:edshare.soton.ac.uk:9944","6469766973696F6E733D756F732D66616337:756F732D6670","59912","16"
"oai:edshare.soton.ac.uk:9944","74797065733D7265736F75726365","59913","16"
"oai:edshare.soton.ac.uk:9947","6469766973696F6E733D756F732D66616337:756F732D6670","59914","16"
"oai:edshare.soton.ac.uk:9947","74797065733D7265736F75726365","59915","16"
"oai:edshare.soton.ac.uk:9956","6469766973696F6E733D756F732D66616337:756F732D6670","59916","16"
"oai:edshare.soton.ac.uk:9956","74797065733D7265736F75726365","59917","16"
"oai:edshare.soton.ac.uk:9961","6469766973696F6E733D756F732D66616337:756F732D6670","59918","16"
"oai:edshare.soton.ac.uk:9961","74797065733D7265736F75726365","59919","16"
"oai:edshare.soton.ac.uk:9971","6469766973696F6E733D756F732D66616337:756F732D6670","59920","16"
"oai:edshare.soton.ac.uk:9971","74797065733D7265736F75726365","59921","16"
"oai:edshare.soton.ac.uk:9972","6469766973696F6E733D756F732D66616337:756F732D6670","59922","16"
"oai:edshare.soton.ac.uk:9972","74797065733D7265736F75726365","59923","16"
"oai:edshare.soton.ac.uk:9973","6469766973696F6E733D756F732D66616337:756F732D6670","59924","16"
"oai:edshare.soton.ac.uk:9973","74797065733D7265736F75726365","59925","16"
"oai:edshare.soton.ac.uk:9975","6469766973696F6E733D756F732D66616337:756F732D6670","59926","16"
"oai:edshare.soton.ac.uk:9975","74797065733D7265736F75726365","59927","16"
"oai:edshare.soton.ac.uk:9979","6469766973696F6E733D756F732D66616337:756F732D6670","59928","16"
"oai:edshare.soton.ac.uk:9979","74797065733D7265736F75726365","59929","16"
"oai:edshare.soton.ac.uk:9980","6469766973696F6E733D756F732D66616337:756F732D6670","59930","16"
"oai:edshare.soton.ac.uk:9980","74797065733D7265736F75726365","59931","16"
"oai:edshare.soton.ac.uk:9981","6469766973696F6E733D756F732D66616337:756F732D6670","59932","16"
"oai:edshare.soton.ac.uk:9981","74797065733D7265736F75726365","59933","16"
"oai:edshare.soton.ac.uk:9982","6469766973696F6E733D756F732D66616337:756F732D6670","59934","16"
"oai:edshare.soton.ac.uk:9982","74797065733D7265736F75726365","59935","16"
"oai:edshare.soton.ac.uk:9983","6469766973696F6E733D756F732D66616337:756F732D6670","59936","16"
"oai:edshare.soton.ac.uk:9983","74797065733D7265736F75726365","59937","16"
"oai:edshare.soton.ac.uk:9984","6469766973696F6E733D756F732D66616337:756F732D6670","59938","16"
"oai:edshare.soton.ac.uk:9984","74797065733D7265736F75726365","59939","16"
"oai:edshare.soton.ac.uk:9985","6469766973696F6E733D756F732D66616337:756F732D6670","59940","16"
"oai:edshare.soton.ac.uk:9985","74797065733D7265736F75726365","59941","16"
"oai:edshare.soton.ac.uk:9986","6469766973696F6E733D756F732D66616337:756F732D6670","59942","16"
"oai:edshare.soton.ac.uk:9986","74797065733D7265736F75726365","59943","16"
"oai:edshare.soton.ac.uk:9987","6469766973696F6E733D756F732D66616337:756F732D6670","59944","16"
"oai:edshare.soton.ac.uk:9987","74797065733D7265736F75726365","59945","16"
"oai:edshare.soton.ac.uk:9988","6469766973696F6E733D756F732D66616337:756F732D6670","59946","16"
"oai:edshare.soton.ac.uk:9988","74797065733D7265736F75726365","59947","16"
"oai:edshare.soton.ac.uk:9989","6469766973696F6E733D756F732D66616337:756F732D6670","59948","16"
"oai:edshare.soton.ac.uk:9989","74797065733D7265736F75726365","59949","16"
"oai:edshare.soton.ac.uk:9990","6469766973696F6E733D756F732D66616337:756F732D6670","59950","16"
"oai:edshare.soton.ac.uk:9990","74797065733D7265736F75726365","59951","16"
"oai:edshare.soton.ac.uk:9997","6469766973696F6E733D756F732D66616337:756F732D6670","59952","16"
"oai:edshare.soton.ac.uk:9997","74797065733D7265736F75726365","59953","16"
"oai:edshare.soton.ac.uk:9998","6469766973696F6E733D756F732D66616337:756F732D6670","59954","16"
"oai:edshare.soton.ac.uk:9998","74797065733D7265736F75726365","59955","16"
"oai:edshare.soton.ac.uk:10000","6469766973696F6E733D756F732D66616337:756F732D6670","59956","16"
"oai:edshare.soton.ac.uk:10000","74797065733D7265736F75726365","59957","16"
"oai:edshare.soton.ac.uk:10001","6469766973696F6E733D756F732D66616337:756F732D6670","59958","16"
"oai:edshare.soton.ac.uk:10001","74797065733D7265736F75726365","59959","16"
"oai:edshare.soton.ac.uk:10002","6469766973696F6E733D756F732D66616337:756F732D6670","59960","16"
"oai:edshare.soton.ac.uk:10002","74797065733D7265736F75726365","59961","16"
"oai:edshare.soton.ac.uk:10003","6469766973696F6E733D756F732D66616337:756F732D6670","59962","16"
"oai:edshare.soton.ac.uk:10003","74797065733D7265736F75726365","59963","16"
"oai:edshare.soton.ac.uk:10004","6469766973696F6E733D756F732D66616337:756F732D6670","59964","16"
"oai:edshare.soton.ac.uk:10004","74797065733D7265736F75726365","59965","16"
"oai:edshare.soton.ac.uk:10005","6469766973696F6E733D756F732D66616337:756F732D6670","59966","16"
"oai:edshare.soton.ac.uk:10005","74797065733D7265736F75726365","59967","16"
"oai:edshare.soton.ac.uk:10006","6469766973696F6E733D756F732D66616337:756F732D6670","59968","16"
"oai:edshare.soton.ac.uk:10006","74797065733D7265736F75726365","59969","16"
"oai:edshare.soton.ac.uk:10007","6469766973696F6E733D756F732D66616337:756F732D6670","59970","16"
"oai:edshare.soton.ac.uk:10007","74797065733D7265736F75726365","59971","16"
"oai:edshare.soton.ac.uk:10008","6469766973696F6E733D756F732D66616337:756F732D6670","59972","16"
"oai:edshare.soton.ac.uk:10008","74797065733D7265736F75726365","59973","16"
"oai:edshare.soton.ac.uk:10009","6469766973696F6E733D756F732D66616337:756F732D6670","59974","16"
"oai:edshare.soton.ac.uk:10009","74797065733D7265736F75726365","59975","16"
"oai:edshare.soton.ac.uk:10010","6469766973696F6E733D756F732D66616337:756F732D6670","59976","16"
"oai:edshare.soton.ac.uk:10010","74797065733D7265736F75726365","59977","16"
"oai:edshare.soton.ac.uk:10011","6469766973696F6E733D756F732D66616337:756F732D6670","59978","16"
"oai:edshare.soton.ac.uk:10011","74797065733D7265736F75726365","59979","16"
"oai:edshare.soton.ac.uk:10012","6469766973696F6E733D756F732D66616337:756F732D6670","59980","16"
"oai:edshare.soton.ac.uk:10012","74797065733D7265736F75726365","59981","16"
"oai:edshare.soton.ac.uk:10013","6469766973696F6E733D756F732D66616337:756F732D6670","59982","16"
"oai:edshare.soton.ac.uk:10013","74797065733D7265736F75726365","59983","16"
"oai:edshare.soton.ac.uk:10028","6469766973696F6E733D756F732D66616332:756F732D6668","59984","16"
"oai:edshare.soton.ac.uk:10028","74797065733D7265736F75726365","59985","16"
"oai:edshare.soton.ac.uk:10031","6469766973696F6E733D756F732D66616337:756F732D6670","59986","16"
"oai:edshare.soton.ac.uk:10031","74797065733D7265736F75726365","59987","16"
"oai:edshare.soton.ac.uk:10032","6469766973696F6E733D756F732D66616337:756F732D6670","59988","16"
"oai:edshare.soton.ac.uk:10032","74797065733D7265736F75726365","59989","16"
"oai:edshare.soton.ac.uk:10037","6469766973696F6E733D756F732D706B:756F732D6A66","59990","16"
"oai:edshare.soton.ac.uk:10037","74797065733D7265736F75726365","59991","16"
"oai:edshare.soton.ac.uk:10041","6469766973696F6E733D756F732D706B:756F732D6A66","59992","16"
"oai:edshare.soton.ac.uk:10041","74797065733D7265736F75726365","59993","16"
"oai:edshare.soton.ac.uk:10060","6469766973696F6E733D756F732D66616337:756F732D6670","59994","16"
"oai:edshare.soton.ac.uk:10060","74797065733D7265736F75726365","59995","16"
"oai:edshare.soton.ac.uk:10075","6469766973696F6E733D756F732D706B:756F732D6A66","59996","16"
"oai:edshare.soton.ac.uk:10075","74797065733D7265736F75726365","59997","16"
"oai:edshare.soton.ac.uk:10080","6469766973696F6E733D756F732D66616337:756F732D6670","59998","16"
"oai:edshare.soton.ac.uk:10080","74797065733D7265736F75726365","59999","16"
"oai:edshare.soton.ac.uk:10084","6469766973696F6E733D756F732D66616332:756F732D6668","60000","16"
"oai:edshare.soton.ac.uk:10084","74797065733D636F6C6C656374696F6E","60001","16"
"oai:edshare.soton.ac.uk:10086","6469766973696F6E733D756F732D66616332:756F732D6668","60002","16"
"oai:edshare.soton.ac.uk:10086","74797065733D7265736F75726365","60003","16"
"oai:edshare.soton.ac.uk:10094","74797065733D7265736F75726365","60004","16"
"oai:edshare.soton.ac.uk:10153","6469766973696F6E733D756F732D66616337:756F732D6670","60005","16"
"oai:edshare.soton.ac.uk:10153","74797065733D7265736F75726365","60006","16"
"oai:edshare.soton.ac.uk:10169","6469766973696F6E733D756F732D66616337:756F732D6670","60007","16"
"oai:edshare.soton.ac.uk:10169","74797065733D7265736F75726365","60008","16"
"oai:edshare.soton.ac.uk:10170","6469766973696F6E733D756F732D66616337:756F732D6670","60009","16"
"oai:edshare.soton.ac.uk:10170","74797065733D7265736F75726365","60010","16"
"oai:edshare.soton.ac.uk:10172","6469766973696F6E733D756F732D66616337:756F732D6670","60011","16"
"oai:edshare.soton.ac.uk:10172","74797065733D7265736F75726365","60012","16"
"oai:edshare.soton.ac.uk:10179","6469766973696F6E733D756F732D706B:756F732D6A66","60013","16"
"oai:edshare.soton.ac.uk:10179","74797065733D7265736F75726365","60014","16"
"oai:edshare.soton.ac.uk:10230","6469766973696F6E733D756F732D706B:756F732D6B78","60015","16"
"oai:edshare.soton.ac.uk:10230","74797065733D7265736F75726365","60016","16"
"oai:edshare.soton.ac.uk:10252","6469766973696F6E733D756F732D66616337:756F732D6670","60017","16"
